100, -0.079065, -0.079480, 0.000104
101, -0.065512, -0.066070, 0.000140
102, -0.092728, -0.093244, 0.000129
103, -0.072091, -0.072891, 0.000200
104, -0.078348, -0.078986, 0.000159
105, -0.071677, -0.072268, 0.000148
106, -0.064073, -0.064728, 0.000164
107, -0.089828, -0.090276, 0.000112
108, -0.079323, -0.080290, 0.000242
109, -0.086109, -0.086958, 0.000212
110, -0.070160, -0.071451, 0.000323
111, -0.069246, -0.070250, 0.000251
112, -0.084777, -0.085055, 0.000070
113, -0.089786, -0.090084, 0.000075
114, -0.072685, -0.073161, 0.000119
115, -0.071608, -0.072696, 0.000272
116, -0.066520, -0.067586, 0.000267
117, -0.081670, -0.082444, 0.000194
118, -0.078914, -0.080537, 0.000406
119, -0.091613, -0.093257, 0.000411
120, -0.081114, -0.082842, 0.000432
121, -0.081271, -0.082900, 0.000407
122, -0.082614, -0.084330, 0.000429
123, -0.070968, -0.072584, 0.000404
124, -0.092694, -0.093776, 0.000271
125, -0.059556, -0.060860, 0.000326
126, -0.064953, -0.072362, 0.001852
127, -0.094342, -0.096125, 0.000446
128, -0.075370, -0.077475, 0.000526
129, -0.065506, -0.067703, 0.000549
130, -0.092759, -0.094395, 0.000409
131, -0.093145, -0.094387, 0.000311
132, -0.084492, -0.087641, 0.000787
133, -0.098282, -0.105836, 0.001888
134, -0.066895, -0.085438, 0.004636
135, -0.097134, -0.101068, 0.000984
136, -0.082534, -0.086303, 0.000942
137, -0.064025, -0.068458, 0.001108
138, -0.083299, -0.084961, 0.000416
139, -0.080580, -0.083992, 0.000853
140, -0.091490, -0.093110, 0.000405
141, -0.100693, -0.101925, 0.000308
142, -0.065264, -0.066856, 0.000398
143, -0.072962, -0.076898, 0.000984
144, -0.092838, -0.094437, 0.000400
145, -0.072882, -0.075804, 0.000731
146, -0.082160, -0.084524, 0.000591
147, -0.083271, -0.084863, 0.000398
148, -0.083851, -0.085571, 0.000430
149, -0.075449, -0.077863, 0.000603
150, -0.088509, -0.090459, 0.000488
151, -0.066449, -0.069335, 0.000722
152, -0.070086, -0.073079, 0.000748
153, -0.049425, -0.053632, 0.001052
154, -0.070980, -0.074913, 0.000983
155, -0.071624, -0.075731, 0.001027
156, -0.094920, -0.098921, 0.001000
157, -0.094461, -0.099205, 0.001186
158, -0.087770, -0.090356, 0.000646
159, -0.062465, -0.068312, 0.001462
160, -0.068316, -0.073372, 0.001264
161, -0.068771, -0.076111, 0.001835
162, -0.081149, -0.086782, 0.001408
163, -0.077934, -0.084149, 0.001554
164, -0.075850, -0.081822, 0.001493
165, -0.081772, -0.086149, 0.001094
166, -0.078869, -0.085097, 0.001557
167, -0.099476, -0.106482, 0.001752
168, -0.093699, -0.099337, 0.001410
169, -0.086537, -0.091329, 0.001198
170, -0.098703, -0.102576, 0.000968
171, -0.077891, -0.084261, 0.001592
172, -0.102942, -0.105121, 0.000545
173, -0.078362, -0.080938, 0.000644
174, -0.083706, -0.087200, 0.000873
175, -0.086055, -0.091007, 0.001238
176, -0.096628, -0.101242, 0.001153
177, -0.083990, -0.091443, 0.001863
178, -0.090499, -0.097798, 0.001825
179, -0.097535, -0.103497, 0.001491
180, -0.105487, -0.114088, 0.002150
181, -0.084357, -0.091171, 0.001703
182, -0.088399, -0.097248, 0.002212
183, -0.073264, -0.086630, 0.003341
184, -0.084119, -0.086768, 0.000662
185, -0.069567, -0.074558, 0.001248
186, -0.082197, -0.084686, 0.000622
187, -0.093876, -0.095486, 0.000403
188, -0.086119, -0.087664, 0.000386
189, -0.082752, -0.084246, 0.000373
190, -0.102215, -0.103377, 0.000290
191, -0.074744, -0.077524, 0.000695
192, -0.048926, -0.052498, 0.000893
193, -0.075947, -0.079120, 0.000793
194, -0.077789, -0.080671, 0.000721
195, -0.098556, -0.100729, 0.000543
196, -0.083137, -0.088987, 0.001463
197, -0.088994, -0.092137, 0.000786
198, -0.092945, -0.095648, 0.000676
199, -0.089959, -0.092883, 0.000731
200, -0.095056, -0.098051, 0.000749
201, -0.085052, -0.087924, 0.000718
202, -0.074085, -0.079327, 0.001311
203, -0.098483, -0.102593, 0.001028
204, -0.091258, -0.097152, 0.001473
205, -0.062188, -0.070169, 0.001995
206, -0.076914, -0.084814, 0.001975
207, -0.077155, -0.083291, 0.001534
208, -0.097725, -0.104993, 0.001817
209, -0.086239, -0.089208, 0.000742
210, -0.099936, -0.103085, 0.000787
211, -0.096984, -0.100372, 0.000847
212, -0.075845, -0.081717, 0.001468
213, -0.098223, -0.101978, 0.000939
214, -0.091945, -0.097127, 0.001296
215, -0.073110, -0.082263, 0.002288
216, -0.079107, -0.089878, 0.002693
217, -0.104946, -0.112492, 0.001886
218, -0.101778, -0.108758, 0.001745
219, -0.087277, -0.093530, 0.001563
220, -0.105470, -0.110750, 0.001320
221, -0.080409, -0.088640, 0.002058
222, -0.090523, -0.098699, 0.002044
223, -0.098240, -0.103556, 0.001329
224, -0.091411, -0.098253, 0.001710
225, -0.087282, -0.093614, 0.001583
226, -0.050867, -0.060107, 0.002310
227, -0.093390, -0.101058, 0.001917
228, -0.079601, -0.087028, 0.001857
229, -0.100051, -0.104467, 0.001104
230, -0.082705, -0.089818, 0.001778
231, -0.100590, -0.105485, 0.001224
232, -0.088868, -0.096173, 0.001826
233, -0.089197, -0.096295, 0.001775
234, -0.101875, -0.108363, 0.001622
235, -0.102528, -0.108724, 0.001549
236, -0.111760, -0.117685, 0.001481
237, -0.064221, -0.075342, 0.002780
238, -0.086234, -0.094751, 0.002129
239, -0.089601, -0.099564, 0.002491
240, -0.094237, -0.101725, 0.001872
241, -0.090668, -0.100111, 0.002361
242, -0.082640, -0.091012, 0.002093
243, -0.090725, -0.099963, 0.002309
244, -0.086546, -0.093128, 0.001645
245, -0.095422, -0.101218, 0.001449
246, -0.094151, -0.100915, 0.001691
247, -0.081565, -0.090561, 0.002249
248, -0.101748, -0.109911, 0.002041
249, -0.106280, -0.110620, 0.001085
250, -0.104805, -0.109874, 0.001267
251, -0.075262, -0.080979, 0.001429
252, -0.089029, -0.093908, 0.001220
253, -0.092045, -0.097176, 0.001283
254, -0.097328, -0.103200, 0.001468
255, -0.101932, -0.108130, 0.001550
256, -0.096026, -0.102621, 0.001649
257, -0.087465, -0.103844, 0.004095
258, -0.085021, -0.101101, 0.004020
259, -0.088340, -0.103926, 0.003897
260, -0.093353, -0.101660, 0.002077
261, -0.076659, -0.084767, 0.002027
262, -0.098422, -0.104537, 0.001529
263, -0.068749, -0.074828, 0.001520
264, -0.098089, -0.103116, 0.001257
265, -0.087042, -0.092315, 0.001318
266, -0.078109, -0.082880, 0.001193
267, -0.103083, -0.108176, 0.001273
268, -0.094343, -0.101580, 0.001809
269, -0.098892, -0.106972, 0.002020
270, -0.089420, -0.100499, 0.002770
271, -0.100738, -0.110797, 0.002515
272, -0.056537, -0.067572, 0.002759
273, -0.105270, -0.115998, 0.002682
274, -0.075755, -0.085923, 0.002542
275, -0.101030, -0.111260, 0.002557
276, -0.111043, -0.119800, 0.002189
277, -0.092868, -0.102243, 0.002344
278, -0.093976, -0.101604, 0.001907
279, -0.115586, -0.122764, 0.001794
280, -0.106905, -0.114162, 0.001814
281, -0.108426, -0.116937, 0.002128
282, -0.097377, -0.110246, 0.003217
283, -0.114259, -0.124985, 0.002681
284, -0.095459, -0.108590, 0.003283
285, -0.102378, -0.113127, 0.002687
286, -0.081933, -0.093036, 0.002776
287, -0.073779, -0.084330, 0.002638
288, -0.099397, -0.107924, 0.002132
289, -0.104180, -0.113639, 0.002365
290, -0.100352, -0.108602, 0.002062
291, -0.117712, -0.126363, 0.002163
292, -0.097306, -0.110073, 0.003192
293, -0.098290, -0.110664, 0.003093
294, -0.102831, -0.112876, 0.002511
295, -0.094819, -0.102588, 0.001942
296, -0.080474, -0.089439, 0.002241
297, -0.101517, -0.109190, 0.001918
298, -0.095826, -0.105358, 0.002383
299, -0.104506, -0.110701, 0.001549
300, -0.096372, -0.110947, 0.003644
301, -0.109698, -0.119798, 0.002525
302, -0.103029, -0.113933, 0.002726
303, -0.105169, -0.116038, 0.002717
304, -0.090516, -0.106087, 0.003893
305, -0.101016, -0.113152, 0.003034
306, -0.095955, -0.106221, 0.002567
307, -0.082971, -0.092457, 0.002372
308, -0.110184, -0.118069, 0.001971
309, -0.079205, -0.091304, 0.003025
310, -0.097840, -0.107175, 0.002334
311, -0.108754, -0.118903, 0.002537
312, -0.105803, -0.118394, 0.003148
313, -0.105303, -0.118705, 0.003351
314, -0.103079, -0.116993, 0.003478
315, -0.095832, -0.106958, 0.002781
316, -0.095041, -0.106358, 0.002829
317, -0.096842, -0.110068, 0.003306
318, -0.082413, -0.091512, 0.002275
319, -0.101357, -0.114184, 0.003207
320, -0.099331, -0.114656, 0.003831
321, -0.107325, -0.118887, 0.002891
322, -0.102754, -0.116911, 0.003539
323, -0.094406, -0.113437, 0.004758
324, -0.064945, -0.086388, 0.005361
325, -0.085557, -0.097029, 0.002868
326, -0.093418, -0.106158, 0.003185
327, -0.089261, -0.096936, 0.001919
328, -0.091244, -0.098113, 0.001717
329, -0.100897, -0.107457, 0.001640
330, -0.100080, -0.110260, 0.002545
331, -0.109378, -0.115984, 0.001651
332, -0.091230, -0.105707, 0.003619
333, -0.106722, -0.116198, 0.002369
334, -0.095784, -0.105456, 0.002418
335, -0.088767, -0.099255, 0.002622
336, -0.091993, -0.107284, 0.003823
337, -0.086754, -0.098935, 0.003045
338, -0.078481, -0.096244, 0.004441
339, -0.085470, -0.095645, 0.002544
340, -0.085594, -0.095226, 0.002408
341, -0.099452, -0.108579, 0.002282
342, -0.111962, -0.119821, 0.001965
343, -0.091821, -0.103678, 0.002964
344, -0.087691, -0.101900, 0.003552
345, -0.107149, -0.118829, 0.002920
346, -0.097755, -0.115671, 0.004479
347, -0.097074, -0.114801, 0.004432
348, -0.097613, -0.116566, 0.004738
349, -0.117458, -0.131114, 0.003414
350, -0.063423, -0.085212, 0.005447
351, -0.083102, -0.095960, 0.003215
352, -0.111372, -0.120606, 0.002308
353, -0.102359, -0.115083, 0.003181
354, -0.102149, -0.110410, 0.002065
355, -0.108359, -0.115883, 0.001881
356, -0.094441, -0.102758, 0.002079
357, -0.118790, -0.129176, 0.002597
358, -0.092341, -0.110221, 0.004470
359, -0.113818, -0.124957, 0.002785
360, -0.096669, -0.111094, 0.003606
361, -0.107570, -0.118693, 0.002781
362, -0.117036, -0.124993, 0.001989
363, -0.117231, -0.125131, 0.001975
364, -0.110834, -0.118242, 0.001852
365, -0.112657, -0.121494, 0.002209
366, -0.085987, -0.097136, 0.002787
367, -0.101018, -0.113734, 0.003179
368, -0.095392, -0.104687, 0.002324
369, -0.109839, -0.124518, 0.003670
370, -0.094776, -0.115664, 0.005222
371, -0.117142, -0.129477, 0.003084
372, -0.098600, -0.110796, 0.003049
373, -0.107844, -0.120899, 0.003264
374, -0.110053, -0.121941, 0.002972
375, -0.102927, -0.117626, 0.003675
376, -0.109438, -0.121917, 0.003120
377, -0.084905, -0.097215, 0.003078
378, -0.084223, -0.098945, 0.003680
379, -0.105927, -0.119415, 0.003372
380, -0.101434, -0.114900, 0.003366
381, -0.090661, -0.113042, 0.005595
382, -0.118556, -0.130692, 0.003034
383, -0.107943, -0.122539, 0.003649
384, -0.093125, -0.103180, 0.002514
385, -0.103757, -0.113279, 0.002381
386, -0.098165, -0.106356, 0.002048
387, -0.114348, -0.122585, 0.002059
388, -0.054245, -0.070197, 0.003988
389, -0.113200, -0.121212, 0.002003
390, -0.097128, -0.105578, 0.002113
391, -0.097242, -0.105792, 0.002137
392, -0.105780, -0.115194, 0.002354
393, -0.104101, -0.114440, 0.002585
394, -0.126914, -0.135866, 0.002238
395, -0.058236, -0.073621, 0.003846
396, -0.100847, -0.116040, 0.003798
397, -0.093071, -0.110724, 0.004413
398, -0.102295, -0.117538, 0.003811
399, -0.101016, -0.115369, 0.003588
400, -0.082718, -0.096546, 0.003457
401, -0.097790, -0.107762, 0.002493
402, -0.102792, -0.118754, 0.003990
403, -0.107796, -0.118403, 0.002652
404, -0.101618, -0.119494, 0.004469
405, -0.085371, -0.099929, 0.003640
406, -0.088095, -0.106162, 0.004517
407, -0.112132, -0.122578, 0.002611
408, -0.091781, -0.102996, 0.002804
409, -0.108739, -0.120988, 0.003062
410, -0.099991, -0.109595, 0.002401
411, -0.121311, -0.130558, 0.002312
412, -0.095890, -0.110250, 0.003590
413, -0.115063, -0.126848, 0.002946
414, -0.101733, -0.115405, 0.003418
415, -0.111218, -0.124264, 0.003262
416, -0.106851, -0.118367, 0.002879
417, -0.121314, -0.135173, 0.003465
418, -0.107383, -0.124569, 0.004297
419, -0.108596, -0.128272, 0.004919
420, -0.094372, -0.110882, 0.004127
421, -0.103808, -0.125422, 0.005403
422, -0.097603, -0.117283, 0.004920
423, -0.112731, -0.128673, 0.003985
424, -0.099644, -0.111042, 0.002849
425, -0.121522, -0.132678, 0.002789
426, -0.117383, -0.128141, 0.002690
427, -0.087852, -0.100875, 0.003256
428, -0.104197, -0.118811, 0.003654
429, -0.090596, -0.105372, 0.003694
430, -0.115307, -0.127921, 0.003153
431, -0.112885, -0.128500, 0.003904
432, -0.070251, -0.102028, 0.007944
433, -0.114167, -0.132769, 0.004651
434, -0.104783, -0.121721, 0.004234
435, -0.117810, -0.131649, 0.003460
436, -0.120426, -0.133527, 0.003275
437, -0.133656, -0.145457, 0.002950
438, -0.099398, -0.110906, 0.002877
439, -0.103884, -0.119091, 0.003802
440, -0.122530, -0.132278, 0.002437
441, -0.119326, -0.128963, 0.002409
442, -0.060172, -0.078277, 0.004526
443, -0.124211, -0.136868, 0.003164
444, -0.136317, -0.149931, 0.003403
445, -0.122391, -0.136376, 0.003496
446, -0.125117, -0.139310, 0.003548
447, -0.126060, -0.140182, 0.003531
448, -0.113454, -0.130611, 0.004289
449, -0.114823, -0.130351, 0.003882
450, -0.123416, -0.136431, 0.003254
451, -0.108270, -0.126293, 0.004506
452, -0.110162, -0.126846, 0.004171
453, -0.128906, -0.141314, 0.003102
454, -0.111634, -0.122353, 0.002680
455, -0.101456, -0.118890, 0.004358
456, -0.126490, -0.138519, 0.003007
457, -0.123492, -0.139399, 0.003977
458, -0.137118, -0.151703, 0.003646
459, -0.116475, -0.133852, 0.004344
460, -0.130305, -0.147748, 0.004361
461, -0.082856, -0.105017, 0.005540
462, -0.083635, -0.104691, 0.005264
463, -0.126625, -0.145611, 0.004746
464, -0.097699, -0.123896, 0.006549
465, -0.108686, -0.128009, 0.004831
466, -0.128099, -0.143704, 0.003901
467, -0.114683, -0.128880, 0.003549
468, -0.105207, -0.121985, 0.004195
469, -0.126393, -0.138868, 0.003119
470, -0.125922, -0.138207, 0.003071
471, -0.110574, -0.126378, 0.003951
472, -0.114110, -0.129752, 0.003910
473, -0.097424, -0.115380, 0.004489
474, -0.090495, -0.104220, 0.003431
475, -0.102552, -0.124292, 0.005435
476, -0.098349, -0.117444, 0.004774
477, -0.089464, -0.105986, 0.004130
478, -0.115154, -0.129347, 0.003548
479, -0.089844, -0.110857, 0.005253
480, -0.123917, -0.142748, 0.004708
481, -0.107617, -0.134378, 0.006690
482, -0.130760, -0.145837, 0.003769
483, -0.118426, -0.133003, 0.003644
484, -0.131085, -0.142941, 0.002964
485, -0.113081, -0.126382, 0.003325
486, -0.123432, -0.135101, 0.002917
487, -0.103319, -0.120026, 0.004177
488, -0.100798, -0.117606, 0.004202
489, -0.110220, -0.129409, 0.004797
490, -0.111749, -0.132972, 0.005306
491, -0.104259, -0.128376, 0.006029
492, -0.092257, -0.112023, 0.004941
493, -0.097885, -0.123271, 0.006346
494, -0.129443, -0.145780, 0.004084
495, -0.111056, -0.129801, 0.004686
496, -0.128923, -0.145507, 0.004146
497, -0.100569, -0.119135, 0.004642
498, -0.117495, -0.134243, 0.004187
499, -0.115838, -0.126843, 0.002751
500, -0.127702, -0.139635, 0.002983
501, -0.099766, -0.118640, 0.004718
502, -0.112078, -0.123135, 0.002764
503, -0.114448, -0.129767, 0.003830
504, -0.107212, -0.123868, 0.004164
505, -0.112615, -0.131850, 0.004809
506, -0.114221, -0.134167, 0.004987
507, -0.109459, -0.131065, 0.005402
508, -0.101578, -0.116341, 0.003691
509, -0.095789, -0.117184, 0.005349
510, -0.116754, -0.130321, 0.003392
511, -0.106386, -0.126977, 0.005148
512, -0.118261, -0.134491, 0.004057
513, -0.130750, -0.145202, 0.003613
514, -0.134498, -0.149755, 0.003814
515, -0.119613, -0.134435, 0.003705
516, -0.092686, -0.113253, 0.005142
517, -0.095872, -0.116779, 0.005227
518, -0.114325, -0.136761, 0.005609
519, -0.135936, -0.153925, 0.004497
520, -0.120867, -0.141340, 0.005118
521, -0.096019, -0.113899, 0.004470
522, -0.130477, -0.145262, 0.003696
523, -0.117848, -0.134832, 0.004246
524, -0.123755, -0.139059, 0.003826
525, -0.128223, -0.143280, 0.003764
526, -0.119587, -0.135884, 0.004074
527, -0.120698, -0.136827, 0.004032
528, -0.122581, -0.136929, 0.003587
529, -0.071477, -0.098601, 0.006781
530, -0.118476, -0.139222, 0.005187
531, -0.127615, -0.143788, 0.004043
532, -0.121103, -0.136840, 0.003934
533, -0.120741, -0.144250, 0.005877
534, -0.105315, -0.126750, 0.005359
535, -0.122343, -0.137504, 0.003790
536, -0.122122, -0.137892, 0.003942
537, -0.135587, -0.153773, 0.004547
538, -0.120288, -0.140888, 0.005150
539, -0.134926, -0.154025, 0.004775
540, -0.106319, -0.132261, 0.006485
541, -0.117104, -0.138609, 0.005376
542, -0.107005, -0.130210, 0.005801
543, -0.098259, -0.116817, 0.004639
544, -0.118818, -0.137082, 0.004566
545, -0.129661, -0.146342, 0.004170
546, -0.126065, -0.146693, 0.005157
547, -0.111912, -0.136390, 0.006119
548, -0.107652, -0.135409, 0.006939
549, -0.134695, -0.153154, 0.004615
550, -0.121662, -0.139458, 0.004449
551, -0.125808, -0.145155, 0.004837
552, -0.125402, -0.143169, 0.004442
553, -0.115261, -0.132106, 0.004211
554, -0.116709, -0.129207, 0.003125
555, -0.111212, -0.125812, 0.003650
556, -0.115249, -0.132900, 0.004413
557, -0.119804, -0.132836, 0.003258
558, -0.130334, -0.145757, 0.003856
559, -0.126144, -0.143234, 0.004272
560, -0.120663, -0.134437, 0.003443
561, -0.102095, -0.127827, 0.006433
562, -0.111813, -0.133430, 0.005404
563, -0.094168, -0.111263, 0.004274
564, -0.137214, -0.153064, 0.003963
565, -0.125007, -0.143135, 0.004532
566, -0.122412, -0.136872, 0.003615
567, -0.118099, -0.136962, 0.004716
568, -0.105053, -0.125113, 0.005015
569, -0.136398, -0.154513, 0.004529
570, -0.112143, -0.134964, 0.005705
571, -0.139740, -0.155887, 0.004037
572, -0.117203, -0.130924, 0.003430
573, -0.115536, -0.131859, 0.004081
574, -0.112500, -0.125721, 0.003305
575, -0.125048, -0.141650, 0.004150
576, -0.119514, -0.136393, 0.004220
577, -0.123024, -0.137540, 0.003629
578, -0.126065, -0.146779, 0.005178
579, -0.101044, -0.129398, 0.007088
580, -0.116258, -0.139653, 0.005849
581, -0.108918, -0.133769, 0.006213
582, -0.122619, -0.141519, 0.004725
583, -0.105400, -0.125156, 0.004939
584, -0.134970, -0.150687, 0.003929
585, -0.126705, -0.145149, 0.004611
586, -0.144735, -0.162453, 0.004430
587, -0.135107, -0.150711, 0.003901
588, -0.109621, -0.132528, 0.005727
589, -0.124907, -0.139461, 0.003638
590, -0.130567, -0.149928, 0.004840
591, -0.123521, -0.137887, 0.003592
592, -0.137172, -0.153850, 0.004169
593, -0.124432, -0.143506, 0.004769
594, -0.126655, -0.144622, 0.004492
595, -0.071822, -0.108770, 0.009237
596, -0.122317, -0.139954, 0.004409
597, -0.111269, -0.134079, 0.005703
598, -0.128373, -0.147421, 0.004762
599, -0.136983, -0.158552, 0.005392
600, -0.107154, -0.135482, 0.007082
601, -0.127227, -0.148283, 0.005264
602, -0.138618, -0.157805, 0.004797
603, -0.099438, -0.118481, 0.004761
604, -0.101940, -0.121365, 0.004856
605, -0.136041, -0.153081, 0.004260
606, -0.128204, -0.149090, 0.005221
607, -0.119286, -0.142849, 0.005891
608, -0.122602, -0.140212, 0.004402
609, -0.125809, -0.141594, 0.003946
610, -0.069440, -0.101062, 0.007906
611, -0.112966, -0.138432, 0.006366
612, -0.137421, -0.156793, 0.004843
613, -0.122690, -0.138414, 0.003931
614, -0.136544, -0.156238, 0.004923
615, -0.108056, -0.130128, 0.005518
616, -0.134623, -0.154187, 0.004891
617, -0.137190, -0.154555, 0.004341
618, -0.099091, -0.118354, 0.004816
619, -0.133938, -0.150039, 0.004025
620, -0.115319, -0.137299, 0.005495
621, -0.115468, -0.137612, 0.005536
622, -0.113134, -0.132590, 0.004864
623, -0.123317, -0.142146, 0.004707
624, -0.100579, -0.120597, 0.005004
625, -0.131685, -0.148463, 0.004194
626, -0.099084, -0.122967, 0.005971
627, -0.111477, -0.136848, 0.006343
628, -0.099857, -0.124985, 0.006282
629, -0.134071, -0.151663, 0.004398
630, -0.128298, -0.146307, 0.004502
631, -0.124117, -0.142291, 0.004544
632, -0.129020, -0.149799, 0.005195
633, -0.132810, -0.149499, 0.004172
634, -0.117404, -0.138637, 0.005308
635, -0.117532, -0.137755, 0.005056
636, -0.133983, -0.150422, 0.004110
637, -0.114085, -0.137836, 0.005938
638, -0.140707, -0.159661, 0.004739
639, -0.128761, -0.149010, 0.005062
640, -0.098812, -0.122318, 0.005877
641, -0.139899, -0.161382, 0.005371
642, -0.111812, -0.136012, 0.006050
643, -0.134885, -0.155659, 0.005193
644, -0.140565, -0.161767, 0.005300
645, -0.127041, -0.150931, 0.005972
646, -0.112068, -0.131618, 0.004887
647, -0.138797, -0.156831, 0.004508
648, -0.136984, -0.153607, 0.004156
649, -0.121729, -0.138201, 0.004118
650, -0.139494, -0.155827, 0.004083
651, -0.140326, -0.155159, 0.003708
652, -0.125191, -0.146244, 0.005263
653, -0.140653, -0.159203, 0.004638
654, -0.131062, -0.151790, 0.005182
655, -0.139056, -0.157541, 0.004621
656, -0.135337, -0.152751, 0.004353
657, -0.114513, -0.135323, 0.005203
658, -0.151359, -0.168126, 0.004192
659, -0.122839, -0.145261, 0.005605
660, -0.131309, -0.152101, 0.005198
661, -0.125153, -0.141156, 0.004001
662, -0.119097, -0.141387, 0.005572
663, -0.122171, -0.144453, 0.005570
664, -0.125424, -0.148105, 0.005670
665, -0.132972, -0.154802, 0.005457
666, -0.124740, -0.142089, 0.004337
667, -0.128784, -0.150504, 0.005430
668, -0.130828, -0.153078, 0.005562
669, -0.129808, -0.153928, 0.006030
670, -0.142099, -0.162907, 0.005202
671, -0.124788, -0.148013, 0.005806
672, -0.113796, -0.134078, 0.005071
673, -0.126680, -0.149523, 0.005711
674, -0.146198, -0.164358, 0.004540
675, -0.146490, -0.164464, 0.004494
676, -0.117939, -0.142511, 0.006143
677, -0.121847, -0.138330, 0.004121
678, -0.141221, -0.156320, 0.003775
679, -0.124728, -0.141201, 0.004118
680, -0.127031, -0.143028, 0.003999
681, -0.131460, -0.149379, 0.004480
682, -0.148334, -0.165938, 0.004401
683, -0.112105, -0.132516, 0.005103
684, -0.136936, -0.157089, 0.005038
685, -0.142333, -0.164067, 0.005433
686, -0.140947, -0.161083, 0.005034
687, -0.134854, -0.153336, 0.004621
688, -0.095441, -0.121002, 0.006390
689, -0.113295, -0.136805, 0.005877
690, -0.142994, -0.160237, 0.004311
691, -0.126153, -0.145415, 0.004816
692, -0.117319, -0.139018, 0.005425
693, -0.103769, -0.121947, 0.004545
694, -0.144413, -0.160535, 0.004030
695, -0.108774, -0.129001, 0.005057
696, -0.138412, -0.156234, 0.004456
697, -0.125770, -0.150651, 0.006220
698, -0.122562, -0.146676, 0.006029
699, -0.124254, -0.147026, 0.005693
700, -0.129216, -0.148437, 0.004805
